"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"410125","4101","Denosumab","Inj 60 mg per 1 ml prefilled syringe","190806","Other Treatments","1908","Drugs Affecting Bone Metabolism","19","Musculoskeletal System","inj",100
"137801","1378","Desferrioxamine mesilate","Inj 500 mg vial","350408","Removal and Elimination","3504","Agents Used in the Treatment of Poisonings","35","Various","inj",99.6356747303993
"413425","4134","Desmopressin","Wafer 120 mcg","141901","Vasopressin Agonists","1419","Vasopressin Agonists","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",100
"242403","2424","Desmopressin acetate","Inj 4 mcg per ml, 1 ml","141901","Vasopressin Agonists","1419","Vasopressin Agonists","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",92.3775103700357
"242402","2424","Desmopressin acetate","Nasal drops 100 mcg per ml","141901","Vasopressin Agonists","1419","Vasopressin Agonists","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","ml",99.881411206641
"242425","2424","Desmopressin acetate","Nasal spray 10 mcg per dose","141901","Vasopressin Agonists","1419","Vasopressin Agonists","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","ml",99.9535198735741
"242428","2424","Desmopressin acetate","Nasal spray 10 mcg per dose, 6 ml","141901","Vasopressin Agonists","1419","Vasopressin Agonists","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","actua",99.9570999571
"242426","2424","Desmopressin acetate","Tab 100 mcg","141901","Vasopressin Agonists","1419","Vasopressin Agonists","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9927933223375
"242427","2424","Desmopressin acetate","Tab 200 mcg","141901","Vasopressin Agonists","1419","Vasopressin Agonists","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",100
"422625","4226","Desogestrel","Tab 75 mcg","130804","Progestogen-only Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","tab",95.1067470109474
"138303","1383","Dexamethasone","Eye drops 0.1%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",87.4942837742333
"138306","1383","Dexamethasone","Eye oint 0.1%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","g",99.1721786286512
"138326","1383","Dexamethasone","Ocular implant 700 mcg","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","each",100
"138305","1383","Dexamethasone","Oral liq 1 mg per ml","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","ml",98.8577201025721
"138325","1383","Dexamethasone","Tab 0.5 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",98.9973814485469
"138302","1383","Dexamethasone","Tab 4 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",97.80627681185
"138501","1385","Dexamethasone phosphate","Inj 4 mg per ml, 1 ml ampoule","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",27.7948212335709
"138502","1385","Dexamethasone phosphate","Inj 4 mg per ml, 2 ml ampoule","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",5.17476293805423
"138101","1381","Dexamethasone with framycetin and gramicidin","Ear/Eye drops 500 mcg with framycetin sulphate 5 mg and gramicidin 50 mcg per ml","310201","Ear/Eye Preparations","3102","Ear/Eye Preparations","31","Sensory Organs","ml",98.7862612163018
"106401","1064","Dexamethasone with neomycin sulphate and polymyxin B sulphate","Eye drops 0.1% with neomycin sulphate 0.35% and polymyxin b sulphate 6,000 u per ml","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",84.3482652703622
"106402","1064","Dexamethasone with neomycin sulphate and polymyxin B sulphate","Eye oint 0.1% with neomycin sulphate 0.35% and polymyxin b sulphate 6,000 u per g","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","g",85.5710046520066
"138901","1389","Dexamfetamine sulfate","Tab 5 mg","223101","Stimulants/ADHD Treatments","2231","Stimulants/ADHD Treatments","22","Nervous System","tab",100
"247103","2471","Dextrochlorpheniramine maleate","Oral liq 2 mg per 5 ml","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","ml",99.6521860109214
"247101","2471","Dextrochlorpheniramine maleate","Tab 2 mg","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","tab",99.9211232425859
"290901","2909","Diabetic enteral feed 1kcal/ml","Liquid","420603","Diabetic Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"290925","2909","Diabetic enteral feed 1kcal/ml","Liquid, 500 ml bottle","420603","Diabetic Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"293003","2930","Diabetic oral feed 1kcal/ml","Liquid (strawberry)","420603","Diabetic Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"293025","2930","Diabetic oral feed 1kcal/ml","Liquid (strawberry), 200 ml bottle","420603","Diabetic Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"293004","2930","Diabetic oral feed 1kcal/ml","Liquid (vanilla)","420603","Diabetic Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"293026","2930","Diabetic oral feed 1kcal/ml","Liquid (vanilla), 200 ml bottle","420603","Diabetic Products","4206","Oral and Enteral Feeds","42","Special Foods","btl",100
"139706","1397","Diazepam","Inj 5 mg per ml, 2 ml ampoule","220701","Agents for Control of Status Epilepticus","2207","Antiepilepsy Drugs","22","Nervous System","inj",0
"139704","1397","Diazepam","Rectal tubes 5 mg","220701","Agents for Control of Status Epilepticus","2207","Antiepilepsy Drugs","22","Nervous System","tube",74.6747646611706
"139701","1397","Diazepam","Tab 2 mg","222501","Anxiolytics","2225","Anxiolytics","22","Nervous System","tab",99.742304248999
"139702","1397","Diazepam","Tab 5 mg","222501","Anxiolytics","2225","Anxiolytics","22","Nervous System","tab",99.7607408513145
"399625","3996","Diazoxide","Cap 100 mg","11301","Hyperglycaemic Agents","113","Diabetes","1","Alimentary Tract and Metabolism","cap",100
"399626","3996","Diazoxide","Cap 25 mg","11301","Hyperglycaemic Agents","113","Diabetes","1","Alimentary Tract and Metabolism","cap",100
"399627","3996","Diazoxide","Oral liq 50 mg per ml","11301","Hyperglycaemic Agents","113","Diabetes","1","Alimentary Tract and Metabolism","ml",100
"140110","1401","Diclofenac sodium","Eye drops 0.1%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",89.4090775518927
"140125","1401","Diclofenac sodium","Eye drops 0.1%, single dose","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","dose",97.8189803697521
"140105","1401","Diclofenac sodium","Inj 25 mg per ml, 3 ml ampoule","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","inj",9.93479958080421
"140109","1401","Diclofenac sodium","Suppos 100 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","supp",98.1902610120457
"140106","1401","Diclofenac sodium","Suppos 12.5 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","supp",93.974339392088
"140107","1401","Diclofenac sodium","Suppos 25 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","supp",93.6139233306791
"140108","1401","Diclofenac sodium","Suppos 50 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","supp",93.0707554640481
"140111","1401","Diclofenac sodium","Tab 50 mg dispersible","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","tab",99.5320101422379
"140101","1401","Diclofenac sodium","Tab EC 25 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","tab",99.287248828665
"140102","1401","Diclofenac sodium","Tab EC 50 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","tab",98.8846729412268
"140112","1401","Diclofenac sodium","Tab long-acting 100 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","tab",99.4366535128852
"140103","1401","Diclofenac sodium","Tab long-acting 75 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","tab",99.5812647629351
"140905","1409","Diflucortolone valerate","Fatty oint 0.1%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",100
"141203","1412","Digoxin","Oral liq 50 mcg per ml","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","ml",99.6983585678735
"141202","1412","Digoxin","Tab 250 mcg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","tab",99.7959555570931
"141201","1412","Digoxin","Tab 62.5 mcg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","tab",99.9243961865856
"242701","2427","Dihydrocodeine tartrate","Tab long-acting 60 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",99.8558736684389
"252825","2528","Diltiazem hydrochloride","Cap extended-release 120 mg","72202","Other Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","cap",99.9627287182958
"252804","2528","Diltiazem hydrochloride","Cap long-acting 120 mg","72202","Other Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","cap",99.961748277416
"252805","2528","Diltiazem hydrochloride","Cap long-acting 180 mg","72202","Other Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","cap",99.9814330927036
"252806","2528","Diltiazem hydrochloride","Cap long-acting 240 mg","72202","Other Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","cap",99.9913904351228
"252801","2528","Diltiazem hydrochloride","Tab 30 mg","72202","Other Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","tab",99.707452646286
"252802","2528","Diltiazem hydrochloride","Tab 60 mg","72202","Other Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","tab",99.8592198503985
"142029","1420","Dimethicone","Crm 10% pump bottle","101502","Barrier Creams","1015","Barrier Creams and Emollients","10","Dermatologicals","g",98.2442550994061
"142026","1420","Dimethicone","Crm 10% pump bottle,","101502","Barrier Creams","1015","Barrier Creams and Emollients","10","Dermatologicals","ml",98.5157508655263
"142028","1420","Dimethicone","Crm 5% pump bottle","101502","Barrier Creams","1015","Barrier Creams and Emollients","10","Dermatologicals","g",99.1255656976298
"142025","1420","Dimethicone","Crm 5% pump bottle,","101502","Barrier Creams","1015","Barrier Creams and Emollients","10","Dermatologicals","ml",98.339865414479
"142027","1420","Dimethicone","Lotn 4%","101701","Parasiticidal Preparations","1017","Parasiticidal Preparations","10","Dermatologicals","ml",94.9345636610842
"405325","4053","Dimethyl fumarate","Cap 120 mg","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","cap",100
"405326","4053","Dimethyl fumarate","Cap 240 mg","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","cap",100
"396125","3961","Diphtheria, tetanus and pertussis vaccine","Inj 2 IU diphtheria toxoid with 20 IU tetanus toxoid, 8 mcg pertussis toxoid, 8 mcg pertussis filamentous haemagglutinin and 2.5 mcg pertactin in 0.5 ml prefilled syringe","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"395425","3954","Diphtheria, tetanus, pertussis and polio vaccine","Inj 30 IU diphtheria toxoid with 40 IU tetanus toxoid, 25 mcg pertussis toxoid, 25 mcg pertussis filamentous haemagglutinin, 8 mcg pertactin and 80 D-antigen units poliomyelitis virus in 0.5ml syringe","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"396325","3963","Diphtheria, tetanus, pertussis, polio, hepatitis B and haemophilus influenzae type B vaccine","Inj 30IU diphtheria with 40IU tetanus and 25mcg pertussis toxoids, 25mcg pertussis filamentous haemagglutinin, 8mcg pertactin, 80D-AgU polio virus, 10mcg hepatitis B antigen, 10mcg H. influenzae type b with tetanus toxoid 20-40mcg in 0.5ml syringe","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"142725","1427","Dipyridamole","Cap modified-release 200 mg","40701","Antiplatelet Agents","407","Antithrombotic Agents","4","Blood and Blood Forming Organs","cap",100
"142704","1427","Dipyridamole","Tab long-acting 150 mg","40701","Antiplatelet Agents","407","Antithrombotic Agents","4","Blood and Blood Forming Organs","tab",99.9697886767845
"142802","1428","Disopyramide phosphate","Cap 100 mg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","cap",100
"143201","1432","Disulfiram","Tab 200 mg","223401","Treatments for Substance Dependence","2234","Treatments for Substance Dependence","22","Nervous System","tab",99.9636381703933
"242902","2429","Docusate sodium","Tab 120 mg","12504","Faecal Softeners","125","Laxatives","1","Alimentary Tract and Metabolism","tab",100
"242901","2429","Docusate sodium","Tab 50 mg","12504","Faecal Softeners","125","Laxatives","1","Alimentary Tract and Metabolism","tab",100
